Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771725987	2430	0	0	0	0	179905	492168	0	2070884	35945219	0	342225	0	5680676	25445	5501591	9924	177	11583	10	39
1771725988	2431	0	0	0	0	183496	655572	0	2420360	35958405	0	342367	0	5680956	25450	5501591	9924	177	11589	12	43
1771725989	2432	0	0	0	0	182766	348416	0	1776864	35971591	0	342505	0	5682021	25457	5501591	9924	177	11591	8	37
1771725990	2433	0	0	0	0	182327	499492	0	2085524	35984777	0	342649	0	5682904	25467	5508279	9928	178	11596	10	39
1771725991	2434	0	0	0	0	172568	470352	0	2026940	35997963	0	342789	0	5684025	25477	5508584	9931	178	11600	10	39
1771725992	2435	0	0	0	0	177449	484768	0	2056232	36011149	0	342931	0	5684615	25485	5513288	9935	178	11605	10	39
1771725993	2436	0	0	0	0	177862	338680	0	1740936	36024335	0	343071	0	5685926	25497	5513458	9936	178	11606	8	35
1771725994	2437	0	0	0	0	182833	500960	0	2088464	36037521	0	343213	0	5688238	25509	5513544	9937	178	11613	10	39
1771725995	2438	0	0	0	0	178916	489152	0	2065016	36050707	0	343353	0	5689704	25521	5520232	9941	178	11616	10	39
1771725996	2439	0	0	0	0	172776	612316	0	2367208	36063893	0	343495	0	5690985	25531	5520439	9943	178	11627	12	47
1771725997	2440	0	0	0	0	177438	484656	0	2056232	36077079	0	343635	0	5691837	25541	5524974	9946	178	11627	10	39
1771725998	2441	0	0	0	0	177891	485952	0	2034572	36090265	0	343775	0	5692748	25550	5524974	9946	178	11628	10	36
1771725999	2442	0	0	0	0	177122	629752	0	2369576	36103451	0	343917	0	5693373	25559	5525146	9948	178	11637	12	43
1771726000	2443	0	0	0	0	182785	500624	0	2063876	36116637	0	344057	0	5693957	25569	5531834	9952	178	11637	10	36
1771726001	2444	0	0	0	0	181370	496596	0	2079668	36129823	0	344199	0	5694640	25577	5531920	9953	178	11641	10	39
1771726002	2445	0	0	0	0	180389	493648	0	2073812	36143009	0	344339	0	5694976	25583	5531920	9953	178	11644	10	39
1771726003	2446	0	0	0	0	182783	500808	0	2063876	36156195	0	344479	0	5696849	25598	5538814	9959	178	11647	10	36
1771726004	2447	0	0	0	0	179100	637616	0	2385192	36169381	0	344621	0	5698574	25608	5538900	9960	178	11656	12	43
1771726005	2448	0	0	0	0	185919	665072	0	2439880	36182567	0	344761	0	5700415	25615	5538900	9960	179	11658	12	43
1771726006	2449	0	0	0	0	180826	494916	0	2052152	36195753	0	344901	0	5701754	25625	5545587	9964	179	11658	10	36
1771726007	2450	0	0	0	0	180073	641684	0	2393016	36208939	0	345041	0	5702535	25637	5545673	9965	179	11668	12	43
1771726008	2451	0	0	0	0	180865	495088	0	2076740	36222125	0	345181	0	5702703	25640	5545673	9965	179	11668	10	39
1771726009	2452	0	0	0	0	178838	340624	0	1744840	36235311	0	345321	0	5703937	25658	5553320	9974	179	11670	8	35
1771726010	2453	0	0	0	0	176987	483396	0	2077892	36248497	0	345461	0	5704688	25668	5553382	9975	179	11678	10	42
1771726011	2454	0	0	0	0	177448	484668	0	2056232	36261683	0	345603	0	5705192	25677	5553382	9975	179	11681	10	39
1771726012	2455	0	0	0	0	183006	653336	0	2416456	36274869	0	345741	0	5705676	25685	5560069	9979	179	11687	12	43
1771726013	2456	0	0	0	0	180837	494932	0	2052152	36288055	0	345883	0	5707027	25695	5560155	9980	179	11687	10	36
1771726014	2457	0	0	0	0	184780	506772	0	2100176	36301241	0	346023	0	5707869	25701	5564689	9983	179	11693	10	39
1771726015	2458	0	0	0	0	182357	499424	0	2110112	36314427	0	346165	0	5709518	25711	5564689	9983	179	11699	10	42
1771726016	2459	0	0	0	0	182010	649284	0	2408632	36327613	0	346303	0	5711175	25724	5564896	9985	179	11705	12	43
1771726017	2460	0	0	0	0	176967	483360	0	2053304	36340799	0	346445	0	5715390	25749	5573404	10001	179	11705	10	39
1771726018	2461	0	0	0	0	179865	491848	0	2046296	36353985	0	346585	0	5717141	25754	5573830	10004	179	11708	10	36
1771726019	2462	0	0	0	0	181043	645520	0	2400824	36367171	0	346725	0	5718471	25767	5578364	10007	179	11717	12	43
1771726020	2463	0	0	0	0	181370	496596	0	2079668	36380357	0	346867	0	5719317	25775	5578450	10008	180	11717	10	39
1771726021	2464	0	0	0	0	182333	499472	0	2085524	36393543	0	347007	0	5720836	25783	5578450	10008	180	11722	10	39
1771726022	2465	0	0	0	0	177938	486324	0	2059160	36406729	0	347147	0	5722190	25798	5585344	10014	180	11725	10	39
1771726023	2466	0	0	0	0	178922	489384	0	2065016	36419915	0	347289	0	5723416	25806	5585344	10014	180	11730	10	39
1771726024	2467	0	0	0	0	182011	649452	0	2408632	36433101	0	347429	0	5723584	25809	5585344	10014	180	11736	12	43
1771726025	2468	0	0	0	0	176469	481868	0	2050376	36446287	0	347571	0	5724345	25820	5592117	10019	180	11738	10	39
1771726026	2469	0	0	0	0	175673	624016	0	2357848	36459473	0	347711	0	5725241	25828	5592117	10019	180	11746	12	43
1771726027	2470	0	0	0	0	181042	645332	0	2400824	36472659	0	347851	0	5726476	25834	5592117	10019	180	11749	12	43
1771726028	2471	0	0	0	0	181358	496520	0	2079668	36485845	0	347995	0	5727447	25847	5599011	10025	180	11751	10	39
1771726029	2472	0	0	0	0	178106	633648	0	2377384	36499031	0	348133	0	5727907	25855	5599011	10025	180	11757	12	43
1771726030	2473	0	0	0	0	181294	345560	0	1771000	36512217	0	348277	0	5728299	25862	5599011	10025	180	11759	8	37
1771726031	2474	0	0	0	0	182330	499432	0	2085524	36525403	0	348417	0	5728951	25873	5605699	10029	180	11763	10	39
1771726032	2475	0	0	0	0	180980	645160	0	2368040	36538589	0	348557	0	5729564	25882	5605785	10030	180	11768	12	39
1771726033	2476	0	0	0	0	181841	497964	0	2082596	36551775	0	348699	0	5730151	25890	5605785	10030	180	11770	10	39
1771726034	2477	0	0	0	0	179405	490632	0	2067956	36564961	0	348841	0	5731482	25901	5612679	10036	181	11775	10	39
1771726035	2478	0	0	0	0	177087	629752	0	2336792	36578147	0	348979	0	5731942	25909	5612679	10036	181	11780	12	39
1771726036	2479	0	0	0	0	181319	496420	0	2055080	36591333	0	349123	0	5733699	25917	5613255	10041	181	11780	10	36
1771726037	2480	0	0	0	0	180310	343620	0	1750704	36604519	0	349263	0	5736018	25933	5621432	10054	181	11784	8	35
1771726038	2481	0	0	0	0	176470	481728	0	2050376	36617705	0	349405	0	5736298	25938	5621546	10055	181	11789	10	39
1771726039	2482	0	0	0	0	178907	489228	0	2065016	36630891	0	349545	0	5737933	25948	5621888	10058	181	11794	10	39
1771726040	2483	0	0	0	0	179816	342584	0	1748752	36644077	0	349687	0	5739042	25962	5628897	10065	181	11795	8	35
1771726041	2484	0	0	0	0	184465	659304	0	2428168	36657263	0	349829	0	5740620	25973	5629101	10067	181	11804	12	43
1771726042	2485	0	0	0	0	181782	346536	0	1772952	36670449	0	349967	0	5741641	25983	5633832	10072	181	11806	8	37
1771726043	2486	0	0	0	0	181871	497964	0	2107184	36683635	0	350109	0	5742772	25998	5634102	10075	181	11813	10	42
1771726044	2487	0	0	0	0	179399	490692	0	2067956	36696821	0	350251	0	5744705	26019	5634648	10080	181	11817	10	39
1771726045	2488	0	0	0	0	177563	631600	0	2340696	36710007	0	350391	0	5745655	26032	5641714	10087	181	11819	12	39
1771726046	2489	0	0	0	0	177452	484776	0	2056232	36723193	0	350533	0	5746091	26039	5641714	10087	181	11824	10	39
1771726047	2490	0	0	0	0	178346	339544	0	1742888	36736379	0	350675	0	5747039	26050	5646553	10093	181	11826	8	35
1771726048	2491	0	0	0	0	179796	342512	0	1732360	36749565	0	350815	0	5748361	26062	5646799	10096	181	11828	8	33
1771726049	2492	0	0	0	0	185261	508240	0	2103104	36762751	0	350959	0	5750489	26082	5648515	10106	181	11835	10	39
1771726050	2493	0	0	0	0	178913	489192	0	2065016	36775937	0	351097	0	5753730	26112	5656925	10123	181	11838	10	39
1771726051	2494	0	0	0	0	182303	499312	0	2060936	36789123	0	351241	0	5755473	26128	5657135	10126	181	11841	10	36
1771726052	2495	0	0	0	0	182846	500916	0	2113052	36802309	0	351379	0	5757108	26139	5661697	10129	182	11850	10	42
1771726053	2496	0	0	0	0	174534	475896	0	2063240	36815495	0	351523	0	5758552	26148	5668806	10134	182	11853	10	42
1771726054	2497	0	0	0	0	178922	489204	0	2065016	36828681	0	351661	0	5760572	26161	5669265	10138	182	11857	10	39
1771726055	2498	0	0	0	0	178427	487764	0	2062088	36841867	0	351805	0	5761438	26174	5676214	10144	182	11860	10	39
1771726056	2499	0	0	0	0	178593	635744	0	2381288	36855053	0	351945	0	5762854	26183	5680835	10148	182	11868	12	43
1771726057	2500	0	0	0	0	180383	493532	0	2073812	36868239	0	352087	0	5763486	26191	5680835	10148	182	11868	10	39
1771726058	2501	0	0	0	0	177944	486304	0	2059160	36881425	0	352227	0	5765299	26205	5687608	10153	182	11873	10	39
1771726059	2502	0	0	0	0	177449	484756	0	2056232	36894611	0	352371	0	5765877	26210	5687608	10153	182	11878	10	39
1771726060	2503	0	0	0	0	185182	353320	0	1770232	36907797	0	352511	0	5766592	26218	5687608	10153	182	11879	8	35
1771726061	2504	0	0	0	0	184294	505212	0	2097248	36920983	0	352653	0	5767485	26229	5694502	10159	182	11886	10	39
1771726062	2505	0	0	0	0	179853	491792	0	2046296	36934169	0	352793	0	5768734	26235	5694502	10159	182	11887	10	36
1771726063	2506	0	0	0	0	180383	493628	0	2073812	36947355	0	352937	0	5769664	26244	5694502	10159	182	11893	10	39
1771726064	2507	0	0	0	0	179114	637712	0	2417976	36960541	0	353075	0	5770725	26255	5701275	10164	182	11904	12	47
1771726065	2508	0	0	0	0	180345	493476	0	2049224	36973727	0	353219	0	5771477	26260	5701275	10164	182	11904	10	36
1771726066	2509	0	0	0	0	181047	645596	0	2400824	36986913	0	353357	0	5771757	26265	5701275	10164	182	11908	12	43
1771726067	2510	0	0	0	0	174023	474540	0	2035724	37000099	0	353499	0	5772722	26271	5708170	10170	183	11909	10	39
1771726068	2511	0	0	0	0	175984	480424	0	2047448	37013285	0	353639	0	5773058	26277	5708170	10170	183	11914	10	39
1771726069	2512	0	0	0	0	179921	492180	0	2095472	37026471	0	353779	0	5773394	26283	5708170	10170	183	11919	10	42
1771726070	2513	0	0	0	0	178824	340528	0	1728448	37039657	0	353919	0	5774653	26296	5715029	10176	183	11919	8	33
1771726071	2514	0	0	0	0	182825	500856	0	2088464	37052843	0	354059	0	5776841	26304	5715029	10176	183	11927	10	39
1771726072	2515	0	0	0	0	178877	489056	0	2040428	37066029	0	354199	0	5778490	26311	5715029	10176	183	11927	10	36
1771726073	2516	0	0	0	0	178838	340552	0	1744840	37079215	0	354339	0	5781571	26330	5721923	10182	183	11931	8	35
1771726074	2517	0	0	0	0	178910	489168	0	2065016	37092401	0	354479	0	5782773	26337	5721923	10182	183	11936	10	39
1771726075	2518	0	0	0	0	182056	649520	0	2441416	37105587	0	354619	0	5784961	26346	5721923	10182	183	11947	12	47
1771726076	2519	0	0	0	0	180866	495036	0	2076740	37118773	0	354759	0	5786114	26356	5728697	10187	183	11947	10	39
1771726077	2520	0	0	0	0	182031	649732	0	2408632	37131959	0	354899	0	5788378	26366	5728697	10187	183	11953	12	43
1771726078	2521	0	0	0	0	184682	352404	0	1751888	37145145	0	355039	0	5791111	26378	5728697	10187	183	11953	8	33
1771726079	2522	0	0	0	0	181869	498036	0	2107184	37158331	0	355179	0	5792954	26392	5735932	10195	183	11959	10	42
1771726080	2523	0	0	0	0	179896	492124	0	2070884	37171517	0	355319	0	5793320	26398	5735932	10195	183	11963	10	39
1771726081	2524	0	0	0	0	175901	334680	0	1733128	37184703	0	355459	0	5794381	26410	5740466	10198	183	11965	8	35
1771726082	2525	0	0	0	0	181814	497856	0	2058008	37197889	0	355599	0	5798031	26424	5740552	10199	183	11969	10	36
1771726083	2526	0	0	0	0	178848	340660	0	1761232	37211075	0	355739	0	5801004	26434	5740552	10199	183	11974	8	37
1771726084	2527	0	0	0	0	178350	339700	0	1742888	37224261	0	355881	0	5801937	26443	5747388	10205	184	11977	8	35
1771726085	2528	0	0	0	0	178582	635544	0	2381288	37237447	0	356021	0	5803179	26456	5747512	10207	184	11986	12	43
1771726086	2529	0	0	0	0	176391	335640	0	1735080	37250633	0	356163	0	5803467	26461	5752171	10212	184	11986	8	35
1771726087	2530	0	0	0	0	178366	339664	0	1759280	37263819	0	356305	0	5804109	26470	5752440	10215	184	11991	8	37
1771726088	2531	0	0	0	0	181373	496472	0	2104256	37277005	0	356447	0	5804557	26478	5752440	10215	184	12000	10	42
1771726089	2532	0	0	0	0	181325	496564	0	2055080	37290191	0	356589	0	5806303	26491	5759917	10222	184	12000	10	36
1771726090	2533	0	0	0	0	181856	498040	0	2082596	37303377	0	356729	0	5808004	26503	5759917	10222	184	12005	10	39
1771726091	2534	0	0	0	0	177950	486312	0	2059160	37316563	0	356871	0	5808340	26509	5759917	10222	184	12008	10	39
1771726092	2535	0	0	0	0	179585	639712	0	2389112	37329749	0	357013	0	5808922	26517	5766690	10227	184	12015	12	43
1771726093	2536	0	0	0	0	331785	947616	0	3031184	37342935	0	357153	0	5809588	26526	5766690	10227	184	12023	10	45
1771726094	2537	0	0	0	0	274826	1993988	0	5320488	37356121	0	357295	0	5810268	26530	5771225	10230	184	12037	20	75
1771726095	2538	0	0	0	0	156599	184728	0	1931728	37369307	0	357437	0	5811554	26541	5771432	10232	184	12059	12	70
1771726096	2539	0	0	0	0	587019	2697144	0	6537572	37389086	0	357667	0	5811946	26548	5771432	10232	185	12071	16	48
1771726097	2540	0	0	0	0	236255	1684892	0	4761508	37389086	0	357667	0	5812578	26557	5778206	10237	185	12084	20	83
1771726098	2541	0	0	0	0	305907	870120	0	2851328	37408865	0	357859	0	5812802	26561	5778206	10237	185	12095	10	42
1771726099	2542	0	0	0	0	236462	1072148	0	3481568	37422051	0	358003	0	5813250	26569	5778206	10237	185	12110	14	72
1771726100	2543	0	0	0	0	144282	167788	0	1834960	37435237	0	358143	0	5814202	26582	5782948	10242	185	12125	10	68
1771726101	2544	0	0	0	0	376711	1220588	0	3891600	37455016	0	358375	0	5814770	26591	5782948	10242	185	12146	16	67
1771726102	2545	0	0	0	0	362875	1746640	0	5324636	37461609	0	358427	0	5816672	26602	5789807	10248	185	12167	21	116
1771726103	2546	0	0	0	0	375040	2234812	0	5575388	37474795	0	358567	0	5817534	26612	5789977	10249	186	12172	19	45
1771726104	2547	0	0	0	0	181035	645548	0	2400824	37481388	0	358619	0	5818602	26622	5790147	10250	186	12180	13	44
1771726105	2548	0	0	0	0	182364	499368	0	2110112	37501167	0	358851	0	5820481	26632	5797042	10256	186	12183	10	42
1771726106	2549	0	0	0	0	178849	340584	0	1744840	37514353	0	358989	0	5821467	26642	5797042	10256	186	12185	8	35
1771726107	2550	0	0	0	0	183211	349380	0	1746032	37527539	0	359133	0	5822153	26652	5797042	10256	186	12187	8	33
1771726108	2551	0	0	0	0	179903	492104	0	2070884	37540725	0	359271	0	5823254	26663	5803815	10261	186	12194	10	39
1771726109	2552	0	0	0	0	182294	499264	0	2060936	37553911	0	359415	0	5823735	26671	5803815	10261	186	12196	10	36
1771726110	2553	0	0	0	0	184756	506548	0	2075588	37567097	0	359553	0	5824151	26676	5803815	10261	186	12199	10	36
1771726111	2554	0	0	0	0	182825	500956	0	2088464	37580283	0	359695	0	5826960	26698	5812262	10278	186	12204	10	39
1771726112	2555	0	0	0	0	181033	645636	0	2400824	37593469	0	359835	0	5827520	26708	5812262	10278	186	12212	12	43
1771726113	2556	0	0	0	0	183722	350400	0	1764376	37606655	0	359975	0	5827688	26711	5812262	10278	186	12212	8	35
1771726114	2557	0	0	0	0	178098	633644	0	2377384	37619841	0	360115	0	5828539	26720	5819035	10283	186	12219	12	43
1771726115	2558	0	0	0	0	178418	487760	0	2062088	37633027	0	360257	0	5830138	26728	5819035	10283	186	12220	10	39
1771726116	2559	0	0	0	0	181277	345544	0	1754608	37646213	0	360397	0	5830916	26735	5819035	10283	186	12223	8	35
1771726117	2560	0	0	0	0	179893	492144	0	2070884	37659399	0	360537	0	5832384	26747	5826002	10290	186	12230	10	39
1771726118	2561	0	0	0	0	175017	477504	0	2041580	37672585	0	360679	0	5832608	26751	5826002	10290	186	12233	10	39
1771726119	2562	0	0	0	0	177936	486288	0	2059160	37685771	0	360819	0	5832956	26756	5826126	10292	187	12238	10	39
1771726120	2563	0	0	0	0	171101	465940	0	2018144	37698957	0	360959	0	5834541	26766	5832899	10297	187	12241	10	39
1771726121	2564	0	0	0	0	181361	496508	0	2079668	37712143	0	361101	0	5835694	26772	5832899	10297	187	12246	10	39
1771726122	2565	0	0	0	0	183816	503880	0	2094320	37725329	0	361239	0	5835861	26774	5832899	10297	187	12249	10	39
1771726123	2566	0	0	0	0	178899	489004	0	2065016	37738515	0	361381	0	5836816	26783	5839914	10304	187	12254	10	39
1771726124	2567	0	0	0	0	179414	490640	0	2067956	37751701	0	361523	0	5837463	26789	5839914	10304	187	12259	10	39
1771726125	2568	0	0	0	0	183304	502404	0	2091392	37764887	0	361663	0	5838688	26797	5840900	10312	187	12262	10	39
1771726126	2569	0	0	0	0	183438	655172	0	2387576	37778073	0	361805	0	5841083	26810	5847673	10317	187	12266	12	39
1771726127	2570	0	0	0	0	180869	494988	0	2076740	37791259	0	361945	0	5841251	26813	5847673	10317	187	12268	10	39
1771726128	2571	0	0	0	0	176975	483356	0	2053304	37804445	0	362087	0	5841475	26817	5847673	10317	187	12273	10	39
1771726129	2572	0	0	0	0	177970	486148	0	2083748	37817631	0	362227	0	5842295	26829	5854567	10323	187	12281	10	42
1771726130	2573	0	0	0	0	179894	492192	0	2070884	37830817	0	362367	0	5842575	26834	5854567	10323	187	12283	10	39
1771726131	2574	0	0	0	0	180793	344592	0	1752656	37844003	0	362507	0	5842923	26839	5854567	10323	187	12285	8	35
1771726132	2575	0	0	0	0	181038	645376	0	2400824	37857189	0	362647	0	5843483	26846	5861341	10328	187	12292	12	43
1771726133	2576	0	0	0	0	178113	633656	0	2377384	37870375	0	362787	0	5844014	26854	5861341	10328	187	12297	12	43
1771726134	2577	0	0	0	0	176999	483396	0	2077892	37883561	0	362927	0	5844544	26862	5861341	10328	188	12300	10	42
1771726135	2578	0	0	0	0	180408	493636	0	2098400	37896747	0	363069	0	5845293	26872	5868321	10335	188	12306	10	42
1771726136	2579	0	0	0	0	176369	335684	0	1718688	37909933	0	363209	0	5849108	26883	5868661	10337	188	12306	8	33
1771726137	2580	0	0	0	0	180892	495096	0	2101328	37923119	0	363349	0	5851154	26890	5868661	10337	188	12314	10	42
1771726138	2581	0	0	0	0	180383	493596	0	2073812	37936305	0	363493	0	5852166	26898	5875435	10342	188	12318	10	39
1771726139	2582	0	0	0	0	180322	343604	0	1767096	37949491	0	363633	0	5852334	26901	5875435	10342	188	12321	8	37
1771726140	2583	0	0	0	0	181358	496584	0	2079668	37962677	0	363775	0	5855361	26912	5875435	10342	188	12327	10	39
1771726141	2584	0	0	0	0	181838	498020	0	2082596	37975863	0	363915	0	5856890	26923	5882329	10348	188	12332	10	39
1771726142	2585	0	0	0	0	181352	496572	0	2079668	37989049	0	364059	0	5857432	26927	5882329	10348	188	12341	10	39
1771726143	2586	0	0	0	0	183311	502560	0	2091392	38002235	0	364199	0	5859151	26936	5882329	10348	188	12346	10	39
1771726144	2587	0	0	0	0	183303	502260	0	2091392	38015421	0	364341	0	5860634	26945	5889103	10353	188	12349	10	39
1771726145	2588	0	0	0	0	181838	497980	0	2082596	38028607	0	364481	0	5861289	26953	5889103	10353	188	12354	10	39
1771726146	2589	0	0	0	0	180401	493580	0	2098400	38041793	0	364625	0	5862144	26959	5889103	10353	188	12359	10	42
1771726147	2590	0	0	0	0	176426	335736	0	1751472	38054979	0	364765	0	5863399	26968	5895997	10359	188	12362	8	37
1771726148	2591	0	0	0	0	181770	346540	0	1756560	38068165	0	364905	0	5864300	26973	5895997	10359	188	12366	8	35
1771726149	2592	0	0	0	0	183338	502376	0	2115980	38081351	0	365049	0	5864950	26977	5895997	10359	188	12374	10	42
1771726150	2593	0	0	0	0	175529	479004	0	2069096	38094537	0	365189	0	5866054	26985	5902770	10364	189	12380	10	42
1771726151	2594	0	0	0	0	181845	497868	0	2082596	38107723	0	365329	0	5866278	26989	5902770	10364	189	12382	10	39
1771726152	2595	0	0	0	0	180869	495008	0	2076740	38120909	0	365471	0	5866558	26994	5902832	10365	189	12387	10	39
1771726153	2596	0	0	0	0	182250	347376	0	1758512	38134095	0	365613	0	5868096	27005	5909788	10372	189	12388	8	35
1771726154	2597	0	0	0	0	177489	484716	0	2080820	38147281	0	365753	0	5868496	27012	5909912	10374	189	12397	10	42
1771726155	2598	0	0	0	0	180557	643624	0	2396920	38160467	0	365895	0	5870155	27025	5914452	10377	189	12403	12	43
1771726156	2599	0	0	0	0	179892	492140	0	2070884	38173653	0	366035	0	5871401	27031	5914538	10378	189	12404	10	39
1771726157	2600	0	0	0	0	180069	641720	0	2393016	38186839	0	366177	0	5871968	27035	5914538	10378	189	12411	12	43
1771726158	2601	0	0	0	0	341055	975400	0	3062264	38200025	0	366317	0	5874312	27047	5921433	10384	189	12414	10	42
1771726159	2602	0	0	0	0	145768	846852	0	3028012	38213211	0	366459	0	5875968	27054	5921433	10384	189	12430	15	73
1771726160	2603	0	0	0	0	347071	1309704	0	3728952	38226397	0	366597	0	5878265	27065	5925967	10387	189	12431	12	43
1771726161	2604	0	0	0	0	225174	1016012	0	3328288	38239583	0	366739	0	5879906	27075	5926151	10389	190	12442	14	67
1771726162	2605	0	0	0	0	243814	274476	0	1903768	38252769	0	366881	0	5881237	27084	5926151	10389	190	12447	13	68
1771726163	2606	0	0	0	0	386053	2101572	0	6033620	38272548	0	367110	0	5882892	27096	5933045	10395	190	12472	20	115
1771726164	2607	0	0	0	0	361723	1777356	0	5079176	38285734	0	367251	0	5884469	27103	5933045	10395	190	12490	19	84
1771726165	2608	0	0	0	0	318310	1564828	0	4535164	38292327	0	367304	0	5884966	27109	5933045	10395	190	12495	18	83
1771726166	2609	0	0	0	0	549389	2194252	0	5526308	38305513	0	367442	0	5885651	27117	5939819	10400	190	12510	16	48
1771726167	2610	0	0	0	0	345658	1303840	0	3782792	38318699	0	367586	0	5886779	27125	5939819	10400	190	12530	12	51
1771726168	2611	0	0	0	0	390031	1127392	0	3356148	38331885	0	367724	0	5887325	27131	5939819	10400	191	12533	11	40
1771726169	2612	0	0	0	0	182509	651240	0	2412536	38345071	0	367868	0	5891541	27155	5946726	10421	191	12540	12	43
1771726170	2613	0	0	0	0	179359	490364	0	2043368	38358257	0	368008	0	5893711	27164	5946896	10422	191	12540	10	36
1771726171	2614	0	0	0	0	179417	490872	0	2067956	38371443	0	368150	0	5896173	27180	5955223	10437	191	12545	10	39
1771726172	2615	0	0	0	0	179396	490616	0	2067956	38384629	0	368292	0	5896571	27184	5955393	10438	191	12548	10	39
1771726173	2616	0	0	0	0	181844	498048	0	2082596	38397815	0	368432	0	5897464	27193	5955393	10438	191	12552	10	39
1771726174	2617	0	0	0	0	178908	489032	0	2065016	38411001	0	368574	0	5898054	27200	5962273	10444	191	12557	10	39
1771726175	2618	0	0	0	0	181375	496400	0	2104256	38424187	0	368716	0	5898698	27208	5962273	10444	191	12562	10	42
1771726176	2619	0	0	0	0	183295	502228	0	2091392	38437373	0	368856	0	5899765	27215	5962273	10444	191	12566	10	39
1771726177	2620	0	0	0	0	178448	487724	0	2086676	38450559	0	368998	0	5900821	27224	5969168	10450	191	12571	10	42
1771726178	2621	0	0	0	0	178912	489224	0	2065016	38463745	0	369138	0	5902360	27232	5969168	10450	191	12575	10	39
1771726179	2622	0	0	0	0	177426	484688	0	2031644	38476931	0	369282	0	5903635	27239	5973703	10453	191	12578	10	36
1771726180	2623	0	0	0	0	177858	338716	0	1740936	38490117	0	369420	0	5904896	27247	5973789	10454	191	12580	8	35
1771726181	2624	0	0	0	0	184736	506620	0	2075588	38503303	0	369562	0	5907014	27258	5973789	10454	191	12585	10	36
1771726182	2625	0	0	0	0	178379	487612	0	2037500	38516489	0	369704	0	5909483	27270	5980562	10459	191	12587	10	36
1771726183	2626	0	0	0	0	181808	497796	0	2058008	38529675	0	369842	0	5911107	27280	5980562	10459	191	12591	10	36
1771726184	2627	0	0	0	0	182041	649560	0	2441416	38542861	0	369984	0	5911219	27282	5985096	10462	192	12602	12	47
1771726185	2628	0	0	0	0	186764	512732	0	2136488	38556047	0	370124	0	5912129	27289	5985303	10464	192	12603	10	42
1771726186	2629	0	0	0	0	178919	489396	0	2065016	38569233	0	370264	0	5912812	27296	5985303	10464	192	12607	10	39
1771726187	2630	0	0	0	0	178394	487588	0	2037500	38582419	0	370406	0	5913716	27304	5992201	10471	192	12608	10	36
1771726188	2631	0	0	0	0	179577	639716	0	2389112	38595605	0	370546	0	5913940	27308	5992201	10471	192	12616	12	43
1771726189	2632	0	0	0	0	180391	493444	0	2098400	38608791	0	370688	0	5914292	27314	5992449	10475	192	12619	10	42
1771726190	2633	0	0	0	0	175979	480420	0	2047448	38621977	0	370828	0	5914825	27321	5999224	10480	192	12623	10	39
1771726191	2634	0	0	0	0	180498	643428	0	2364136	38635163	0	370972	0	5914937	27323	5999224	10480	192	12626	12	39
1771726192	2635	0	0	0	0	177366	337700	0	1738984	38648349	0	371112	0	5915702	27328	5999224	10480	192	12628	8	35
1771726193	2636	0	0	0	0	183259	502244	0	2066804	38661535	0	371254	0	5917218	27339	6006119	10486	192	12633	10	36
1771726194	2637	0	0	0	0	178808	340544	0	1728448	38674721	0	371394	0	5917658	27344	6006119	10486	192	12634	8	33
1771726195	2638	0	0	0	0	180818	344592	0	1769048	38687907	0	371536	0	5918239	27348	6006119	10486	192	12640	8	37
1771726196	2639	0	0	0	0	179900	492092	0	2070884	38701093	0	371676	0	5919055	27358	6012895	10491	192	12644	10	39
1771726197	2640	0	0	0	0	181847	497948	0	2082596	38714279	0	371816	0	5919946	27362	6012895	10491	192	12649	10	39
1771726198	2641	0	0	0	0	181362	496496	0	2079668	38727465	0	371958	0	5920114	27365	6017433	10494	192	12654	10	39
1771726199	2642	0	0	0	0	178918	489184	0	2065016	38740651	0	372096	0	5921175	27371	6017640	10496	192	12657	10	39
1771726200	2643	0	0	0	0	178906	489216	0	2065016	38753837	0	372238	0	5922066	27375	6017640	10496	192	12662	10	39
1771726201	2644	0	0	0	0	183434	655132	0	2387576	38767023	0	372380	0	5923098	27384	6024527	10502	193	12665	12	39
1771726202	2645	0	0	0	0	182825	500916	0	2088464	38780209	0	372518	0	5923154	27385	6024527	10502	193	12669	10	39
1771726203	2646	0	0	0	0	177455	484844	0	2056232	38793395	0	372662	0	5926192	27400	6030610	10513	193	12674	10	39
1771726204	2647	0	0	0	0	176507	482060	0	2074964	38806581	0	372802	0	5927002	27406	6030817	10515	193	12679	10	42
1771726205	2648	0	0	0	0	179585	639688	0	2389112	38819767	0	372944	0	5927390	27411	6030817	10515	193	12685	12	43
1771726206	2649	0	0	0	0	181781	346532	0	1772952	38832953	0	373084	0	5928582	27419	6037595	10520	193	12685	8	37
1771726207	2650	0	0	0	0	183272	502204	0	2066804	38846139	0	373228	0	5928750	27422	6037595	10520	193	12690	10	36
1771726208	2651	0	0	0	0	180305	343600	0	1750704	38859325	0	373368	0	5928918	27425	6037595	10520	193	12692	8	35
1771726209	2652	0	0	0	0	180896	495100	0	2101328	38872511	0	373508	0	5930022	27435	6044610	10527	193	12700	10	42
